Work Year,Experience Level,Employment Type,Job Title,salary,salary_currency,Salary (USD),Employee Country,Work Mode,Company Country,Company Size
2023,Mid Level,Full-Time,Data Specialist,80000,USD,80000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Engineer,250000,USD,250000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Analytics Manager,160000,USD,160000,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Analytics Manager,120000,USD,120000,US,Remote,US,Medium
2023,Senior Level,Full-Time,Machine Learning Engineer,289076,USD,289076,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Machine Learning Engineer,202353,USD,202353,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Analyst,155000,USD,155000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Engineer,200000,USD,200000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Scientist,157750,USD,157750,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Scientist,104650,USD,104650,US,Remote,US,Medium
2023,Mid Level,Full-Time,Data Scientist,180000,USD,180000,US,Remote,US,Medium
2023,Mid Level,Full-Time,Data Scientist,140000,USD,140000,US,Remote,US,Medium
2023,Executive,Full-Time,Data Scientist,200000,USD,200000,US,On-Site,US,Medium
2023,Executive,Full-Time,Data Scientist,145000,USD,145000,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Lead Data Analyst,68000,USD,68000,US,On-Site,US,Large
2023,Entry Level,Full-Time,BI Data Engineer,60000,USD,60000,US,Remote,US,Medium
2023,Mid Level,Full-Time,Data Engineer,125000,USD,125000,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Data Engineer,90000,USD,90000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Analyst,105000,USD,105000,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Analyst,90000,USD,90000,US,Remote,US,Medium
2023,Entry Level,Full-Time,Research Engineer,155000,USD,155000,US,On-Site,US,Medium
2023,Entry Level,Full-Time,Research Engineer,125000,USD,125000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Machine Learning Engineer,241000,USD,241000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Machine Learning Engineer,181000,USD,181000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Scientist,252000,USD,252000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Scientist,154000,USD,154000,US,On-Site,US,Medium
2023,Executive,Full-Time,Data Architect,180000,USD,180000,US,On-Site,US,Medium
2023,Executive,Full-Time,Data Architect,155000,USD,155000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Scientist,191765,USD,191765,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Scientist,134236,USD,134236,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Engineer,146000,USD,146000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Engineer,75000,USD,75000,US,On-Site,US,Medium
2023,Entry Level,Full-Time,Data Analyst,64200,USD,64200,US,Remote,US,Medium
2023,Entry Level,Full-Time,Data Analyst,56100,USD,56100,US,Remote,US,Medium
2023,Senior Level,Full-Time,Machine Learning Engineer,170000,USD,170000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Analyst,208450,USD,208450,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Analyst,170550,USD,170550,US,Remote,US,Medium
2023,Senior Level,Full-Time,Machine Learning Engineer,125000,USD,125000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Machine Learning Engineer,100000,USD,100000,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Data Manager,135000,USD,135000,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Data Manager,120000,USD,120000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Scientist,200000,USD,200000,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Scientist,170000,USD,170000,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Scientist,171250,USD,171250,IE,On-Site,IE,Medium
2023,Senior Level,Full-Time,Data Scientist,113750,USD,113750,IE,On-Site,IE,Medium
2023,Senior Level,Full-Time,Data Analyst,153600,USD,153600,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Analyst,100500,USD,100500,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Machine Learning Engineer,115000,USD,115000,CA,Remote,CA,Medium
2023,Senior Level,Full-Time,Machine Learning Engineer,95000,USD,95000,CA,Remote,CA,Medium
2023,Mid Level,Full-Time,Data Analyst,182500,USD,182500,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Data Analyst,121500,USD,121500,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Engineer,203100,USD,203100,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Engineer,114500,USD,114500,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Data Analyst,60000,GBP,72914,GB,On-Site,GB,Medium
2023,Mid Level,Full-Time,Data Analyst,45000,GBP,54685,GB,On-Site,GB,Medium
2023,Entry Level,Full-Time,Data Engineer,92700,USD,92700,US,Remote,US,Medium
2023,Entry Level,Full-Time,Data Engineer,61800,USD,61800,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Engineer,130000,USD,130000,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Scientist,258000,USD,258000,CA,On-Site,CA,Medium
2023,Senior Level,Full-Time,Data Scientist,190000,USD,190000,CA,On-Site,CA,Medium
2023,Mid Level,Full-Time,Data Architect,167500,USD,167500,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Data Architect,106500,USD,106500,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Data Engineer,146000,USD,146000,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Data Engineer,75000,USD,75000,US,On-Site,US,Medium
2022,Entry Level,Full-Time,Data Engineer,57000,EUR,59888,NL,Remote,NL,Large
2023,Executive,Full-Time,Data Engineer,286000,USD,286000,US,Remote,US,Medium
2023,Executive,Full-Time,Data Engineer,207000,USD,207000,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Analyst,80000,USD,80000,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Engineer,223250,USD,223250,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Engineer,178600,USD,178600,US,On-Site,US,Medium
2023,Executive,Full-Time,Director of Data Science,249300,USD,249300,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Machine Learning Scientist,230000,USD,230000,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Machine Learning Scientist,220000,USD,220000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Scientist,297300,USD,297300,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Scientist,198200,USD,198200,US,Remote,US,Medium
2023,Mid Level,Full-Time,Research Scientist,210000,USD,210000,US,Remote,US,Medium
2023,Mid Level,Full-Time,Research Scientist,151800,USD,151800,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Scientist,317070,USD,317070,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Scientist,170730,USD,170730,US,On-Site,US,Medium
2023,Senior Level,Full-Time,AI Developer,108000,USD,108000,UA,On-Site,UA,Medium
2023,Senior Level,Full-Time,AI Developer,60000,USD,60000,UA,On-Site,UA,Medium
2023,Mid Level,Full-Time,MLOps Engineer,134000,USD,134000,US,Remote,US,Medium
2023,Mid Level,Full-Time,MLOps Engineer,124000,USD,124000,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Engineer,171250,USD,171250,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Engineer,113750,USD,113750,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Scientist,225000,USD,225000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Scientist,175000,USD,175000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Engineer,230000,USD,230000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Engineer,124500,USD,124500,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Analyst,175000,USD,175000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Analyst,148700,USD,148700,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Analyst,125600,USD,125600,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Research Scientist,200000,USD,200000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Research Scientist,150000,USD,150000,US,On-Site,US,Medium
2023,Entry Level,Full-Time,Research Engineer,160000,USD,160000,US,On-Site,US,Medium
2023,Entry Level,Full-Time,Research Engineer,120000,USD,120000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Analyst,185000,USD,185000,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Analyst,120250,USD,120250,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Scientist,183000,USD,183000,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Architect,170000,USD,170000,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Architect,125000,USD,125000,US,Remote,US,Medium
2023,Senior Level,Full-Time,Research Scientist,250000,USD,250000,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Machine Learning Engineer,135000,USD,135000,US,Hybrid,US,Large
2023,Senior Level,Full-Time,Machine Learning Engineer,216000,USD,216000,US,Remote,US,Medium
2023,Senior Level,Full-Time,Machine Learning Engineer,184000,USD,184000,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Engineer,180000,USD,180000,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Engineer,165000,USD,165000,US,Remote,US,Medium
2023,Mid Level,Full-Time,Data Engineer,143865,USD,143865,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Data Engineer,115092,USD,115092,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Machine Learning Engineer,130000,USD,130000,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Machine Learning Engineer,90000,USD,90000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Scientist,173000,USD,173000,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Scientist,132000,USD,132000,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Analyst,208049,USD,208049,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Analyst,128500,USD,128500,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Engineer,167500,USD,167500,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Engineer,106500,USD,106500,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Data Engineer,149600,USD,149600,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Data Engineer,102000,USD,102000,US,On-Site,US,Medium
2023,Executive,Full-Time,Data Scientist,100000,USD,100000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Analyst,190000,USD,190000,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Analyst,95000,USD,95000,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Analyst,106800,USD,106800,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Data Scientist,90000,EUR,96578,IE,On-Site,IE,Medium
2023,Mid Level,Full-Time,Data Scientist,75000,EUR,80481,IE,On-Site,IE,Medium
2023,Mid Level,Full-Time,Data Analyst,128000,USD,128000,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Data Analyst,85000,USD,85000,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Data Engineer,151000,USD,151000,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Data Engineer,140000,USD,140000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Machine Learning Scientist,220000,USD,220000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Machine Learning Scientist,170000,USD,170000,US,On-Site,US,Medium
2023,Entry Level,Full-Time,Applied Machine Learning Scientist,40000,EUR,42923,DE,Hybrid,DE,Medium
2023,Senior Level,Full-Time,Data Engineer,160000,USD,160000,CA,Remote,CA,Medium
2023,Senior Level,Full-Time,Data Engineer,145000,USD,145000,CA,Remote,CA,Medium
2023,Mid Level,Full-Time,Data Analyst,154000,USD,154000,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Data Analyst,143000,USD,143000,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Data Scientist,65000,GBP,78990,GB,On-Site,GB,Medium
2023,Mid Level,Full-Time,Data Scientist,42000,GBP,51039,GB,On-Site,GB,Medium
2023,Entry Level,Full-Time,Data Scientist,190000,USD,190000,US,On-Site,US,Medium
2023,Entry Level,Full-Time,Data Scientist,120000,USD,120000,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Data Scientist,70000,GBP,85066,GB,On-Site,GB,Medium
2023,Mid Level,Full-Time,Data Scientist,90000,GBP,109371,GB,On-Site,GB,Medium
2023,Mid Level,Full-Time,Data Scientist,60000,GBP,72914,GB,On-Site,GB,Medium
2023,Senior Level,Full-Time,Data Engineer,111000,USD,111000,US,On-Site,US,Medium
2023,Executive,Full-Time,Data Engineer,265000,USD,265000,US,On-Site,US,Medium
2023,Executive,Full-Time,Data Engineer,235000,USD,235000,US,On-Site,US,Medium
2023,Entry Level,Full-Time,Data Scientist,112000,CHF,121093,CH,Hybrid,CH,Large
2022,Mid Level,Full-Time,Data Scientist,70000,EUR,73546,DE,Remote,DE,Medium
2023,Mid Level,Full-Time,Data Engineer,75000,USD,75000,US,Remote,US,Medium
2023,Mid Level,Full-Time,Data Engineer,60400,USD,60400,US,Remote,US,Medium
2022,Senior Level,Full-Time,Lead Data Scientist,164000,EUR,172309,IE,Remote,IE,Large
2023,Mid Level,Full-Time,Data Scientist,56000,EUR,60093,AT,Remote,DE,Medium
2023,Mid Level,Full-Time,Data Analyst,83500,USD,83500,US,Remote,US,Medium
2023,Mid Level,Full-Time,Data Analyst,52500,USD,52500,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Scientist,201036,USD,201036,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Scientist,134024,USD,134024,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Analyst,165000,USD,165000,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Analyst,140000,USD,140000,US,Remote,US,Medium
2023,Entry Level,Full-Time,Data Engineer,62000,USD,62000,US,Remote,US,Medium
2023,Entry Level,Full-Time,Data Engineer,58000,USD,58000,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Scientist,172000,USD,172000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Scientist,115000,USD,115000,US,On-Site,US,Medium
2023,Entry Level,Full-Time,Data Engineer,125000,USD,125000,US,On-Site,US,Medium
2023,Entry Level,Full-Time,Data Engineer,90000,USD,90000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Engineer,163800,USD,163800,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Engineer,126000,USD,126000,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Data Engineer,90000,USD,90000,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Engineer,139500,USD,139500,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Engineer,109400,USD,109400,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Data Engineer,145000,USD,145000,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Data Engineer,120000,USD,120000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Engineer,205600,USD,205600,US,On-Site,US,Large
2023,Senior Level,Full-Time,Data Engineer,105700,USD,105700,US,On-Site,US,Large
2023,Senior Level,Full-Time,Data Scientist,239748,USD,239748,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Scientist,159832,USD,159832,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Scientist,186300,USD,186300,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Scientist,102500,USD,102500,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Scientist,126000,USD,126000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Architect,149040,USD,149040,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Architect,113900,USD,113900,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Engineer,153600,USD,153600,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Engineer,106800,USD,106800,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Engineer,172600,USD,172600,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Engineer,107900,USD,107900,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Analyst,180180,USD,180180,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Analyst,106020,USD,106020,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Architect,213120,USD,213120,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Analyst,206500,USD,206500,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Analyst,121600,USD,121600,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Engineer,260000,USD,260000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Engineer,225000,USD,225000,US,On-Site,US,Medium
2023,Executive,Full-Time,Data Engineer,194500,USD,194500,US,On-Site,US,Medium
2023,Executive,Full-Time,Data Engineer,115500,USD,115500,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Cloud Database Engineer,170000,USD,170000,US,Remote,US,Large
2023,Senior Level,Full-Time,Applied Machine Learning Scientist,90000,USD,90000,US,Remote,US,Large
2023,Entry Level,Full-Time,Data Analyst,95000,USD,95000,US,Remote,US,Medium
2023,Entry Level,Full-Time,Data Analyst,70000,USD,70000,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Engineer,275000,USD,275000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Analyst,115934,USD,115934,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Analyst,81666,USD,81666,US,Remote,US,Medium
2023,Senior Level,Full-Time,Machine Learning Engineer,150000,USD,150000,US,Remote,US,Medium
2023,Senior Level,Full-Time,Machine Learning Engineer,120000,USD,120000,US,Remote,US,Medium
2023,Senior Level,Full-Time,Research Engineer,200000,USD,200000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Research Engineer,175000,USD,175000,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Data Analyst,206000,USD,206000,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Data Analyst,130000,USD,130000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Architect,138000,USD,138000,GB,Remote,GB,Medium
2023,Senior Level,Full-Time,Data Architect,92000,USD,92000,GB,Remote,GB,Medium
2023,Senior Level,Full-Time,Data Manager,65000,USD,65000,CO,On-Site,CO,Medium
2023,Senior Level,Full-Time,Data Manager,48000,USD,48000,CO,On-Site,CO,Medium
2023,Senior Level,Full-Time,Data Analyst,110000,USD,110000,US,Remote,US,Medium
2023,Senior Level,Full-Time,Analytics Engineer,130000,USD,130000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Analytics Engineer,87000,USD,87000,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Data Analyst,160000,USD,160000,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Data Analyst,112000,USD,112000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Science Manager,299500,USD,299500,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Science Manager,245100,USD,245100,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Data Scientist,145000,USD,145000,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Data Scientist,100000,USD,100000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Engineer,147100,USD,147100,US,On-Site,US,Medium
2023,Entry Level,Full-Time,Data Engineer,115100,USD,115100,US,On-Site,US,Medium
2023,Entry Level,Full-Time,Data Engineer,73900,USD,73900,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Engineer,168400,USD,168400,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Engineer,105200,USD,105200,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Data Analyst,100000,USD,100000,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Data Engineer,70000,GBP,85066,GB,Remote,GB,Medium
2023,Mid Level,Full-Time,Data Engineer,47500,GBP,57723,GB,Remote,GB,Medium
2023,Mid Level,Full-Time,Data Engineer,95000,USD,95000,US,On-Site,US,Medium
2023,Mid Level,Full-Time,Financial Data Analyst,130000,USD,130000,US,Remote,US,Large
2023,Senior Level,Full-Time,Data Scientist,205000,USD,205000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Research Scientist,141288,USD,141288,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Research Scientist,94192,USD,94192,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Data Infrastructure Engineer,184000,USD,184000,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Infrastructure Engineer,143000,USD,143000,US,Remote,US,Medium
2023,Senior Level,Full-Time,Data Analyst,55000,USD,55000,US,On-Site,US,Medium
2023,Senior Level,Full-Time,Analytics Engineer,275300,USD,275300,US,Remote,US,Medium
2023,Senior Level,Full-Time,Analytics Engineer,183500,USD,183500,US,Remote,US,Medium
2023,Mid Level,Full-Time,Data Analyst,75000,USD,75000,US,Remote,US,Medium
